approach,problem,exp_id,iter_idx,iter_eval_time,iter_model_time,iter_fitness,iter_x,iter_best_fitness,iter_best_x
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,10,0.04772830009460449,0.005751609802246094,-43.75944900512695,"[np.float64(0.5393381374237337), np.float64(0.5759507240356491), np.float64(0.044534344598121556), np.float64(0.7506562156910116), np.float64(0.9915825566705262), np.float64(0.19624877984850886), np.float64(0.15811241764081008), np.float64(0.6028402566846466), np.float64(0.5168878024727762), np.float64(0.28238663504290185)]",-51.60860824584961,"[np.float64(0.8307179493496916), np.float64(0.9217325372091199), np.float64(0.8536289141189393), np.float64(0.6315221716116817), np.float64(0.6013414780167737), np.float64(0.8962424878935343), np.float64(0.7967026455616678), np.float64(0.2483321864910335), np.float64(0.2549578750966711), np.float64(0.26596514664979876)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,11,8.7738037109375e-05,0.022340059280395508,0.0,"[np.float64(0.034613443659990306), np.float64(0.9884002536169142), np.float64(0.9955363277967194), np.float64(0.6954836081673458), np.float64(0.3051007093803966), np.float64(0.04730968517625411), np.float64(0.746771710939908), np.float64(0.07307580065771616), np.float64(0.09219346298499881), np.float64(0.9683432792309289)]",-51.60860824584961,"[np.float64(0.8307179493496916), np.float64(0.9217325372091199), np.float64(0.8536289141189393), np.float64(0.6315221716116817), np.float64(0.6013414780167737), np.float64(0.8962424878935343), np.float64(0.7967026455616678), np.float64(0.2483321864910335), np.float64(0.2549578750966711), np.float64(0.26596514664979876)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,12,0.00011301040649414062,0.013946533203125,0.0,"[np.float64(0.7664836734362767), np.float64(0.9659698127892111), np.float64(0.8588009984068117), np.float64(0.6656174851385672), np.float64(0.5676210094660046), np.float64(0.9918510735530137), np.float64(0.009875512457234892), np.float64(0.2453556314843122), np.float64(0.005349472181441967), np.float64(0.15398248950741505)]",-51.60860824584961,"[np.float64(0.8307179493496916), np.float64(0.9217325372091199), np.float64(0.8536289141189393), np.float64(0.6315221716116817), np.float64(0.6013414780167737), np.float64(0.8962424878935343), np.float64(0.7967026455616678), np.float64(0.2483321864910335), np.float64(0.2549578750966711), np.float64(0.26596514664979876)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,13,0.029162168502807617,0.01274561882019043,-59.05662155151367,"[np.float64(0.6783235526807856), np.float64(0.7003655835574336), np.float64(0.3984359087883704), np.float64(0.8461378381984211), np.float64(0.32262506760313436), np.float64(0.6648206597660016), np.float64(0.7124199198883707), np.float64(0.21316143809645727), np.float64(0.8499930155402393), np.float64(0.9781739712402605)]",-59.05662155151367,"[np.float64(0.6783235526807856), np.float64(0.7003655835574336), np.float64(0.3984359087883704), np.float64(0.8461378381984211), np.float64(0.32262506760313436), np.float64(0.6648206597660016), np.float64(0.7124199198883707), np.float64(0.21316143809645727), np.float64(0.8499930155402393), np.float64(0.9781739712402605)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,14,0.017719268798828125,0.014263391494750977,-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,15,0.015500068664550781,0.013521432876586914,-51.573883056640625,"[np.float64(0.019066742501474228), np.float64(0.3435005792387138), np.float64(0.3502019807870689), np.float64(0.9947148594589239), np.float64(0.35497819795508906), np.float64(0.002109057246308721), np.float64(0.6024889812423867), np.float64(0.9542001037874202), np.float64(0.7411249537482894), np.float64(0.8568363485706046)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,16,0.023836135864257812,0.013037681579589844,-40.569305419921875,"[np.float64(0.1416756582448442), np.float64(0.3459977820223285), np.float64(0.05504153618643909), np.float64(0.5630931911525362), np.float64(0.1669661991460099), np.float64(0.6661676277367595), np.float64(0.004171903894249762), np.float64(0.9358138383391212), np.float64(0.9757447982100008), np.float64(0.8043891290252909)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,17,0.015659809112548828,0.012914896011352539,-45.00732421875,"[np.float64(0.670141814315873), np.float64(0.7066892268749282), np.float64(0.4358786391935652), np.float64(0.852137688347526), np.float64(0.3235679017287967), np.float64(0.6601172016309883), np.float64(0.6825250126283099), np.float64(0.38130024510576754), np.float64(0.827669498634649), np.float64(0.9707295241240309)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,18,0.02231287956237793,0.012846231460571289,-47.69325637817383,"[np.float64(0.49624379080790093), np.float64(0.677149645638327), np.float64(0.29863744888838994), np.float64(0.8371447360889809), np.float64(0.1808518161462152), np.float64(0.5501219067411243), np.float64(0.8522275836228947), np.float64(0.18317834157380314), np.float64(0.850557974026882), np.float64(0.9928920452881999)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,19,9.918212890625e-05,0.012472152709960938,0.0,"[np.float64(0.6944909866750798), np.float64(0.8288187080293661), np.float64(0.4913402827553689), np.float64(0.8017136227859625), np.float64(0.4130051579690928), np.float64(0.7591622248628176), np.float64(0.6543435289426255), np.float64(0.40893650928463876), np.float64(0.6831911115851804), np.float64(0.878508893789778)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,20,0.029801130294799805,0.010129451751708984,-22.458511352539062,"[np.float64(0.5091133039665909), np.float64(0.6614333202907801), np.float64(0.5571916692831381), np.float64(0.9878910669014448), np.float64(0.24350845545087768), np.float64(0.792006198939488), np.float64(0.5655258892108627), np.float64(0.20444801998330925), np.float64(0.8350591228006178), np.float64(0.6307407888109209)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,21,0.00012755393981933594,0.04802560806274414,0.0,"[np.float64(0.8927462944395197), np.float64(0.8750775625984152), np.float64(0.37153952790517863), np.float64(0.5601248679757316), np.float64(0.41875414622631285), np.float64(0.5889782057070131), np.float64(0.8183652648038642), np.float64(0.006472491145767811), np.float64(0.9499973207969086), np.float64(0.7100740614425339)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,22,9.655952453613281e-05,0.014544963836669922,0.0,"[np.float64(0.13884275345444502), np.float64(0.7558320603027312), np.float64(0.14255247764812728), np.float64(0.8732715299916309), np.float64(0.09379798382600565), np.float64(0.7986659169146443), np.float64(0.6813165263958965), np.float64(0.8252584836107336), np.float64(0.7639530034754441), np.float64(0.9197418181362289)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,23,0.015605449676513672,0.011973381042480469,-47.94689178466797,"[np.float64(0.6157639390629365), np.float64(0.608268005678584), np.float64(0.2824731173932844), np.float64(0.7528171624269252), np.float64(0.2520879992158016), np.float64(0.9933451144305718), np.float64(0.8810113296423778), np.float64(0.126641761534667), np.float64(0.9093875338430355), np.float64(0.7270937007457574)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,24,0.0001347064971923828,0.015092611312866211,0.0,"[np.float64(0.7332505965969018), np.float64(0.49826800162521173), np.float64(0.49449411240310676), np.float64(0.6002376390554727), np.float64(0.6410190159062332), np.float64(0.4536173637640065), np.float64(0.3602428994169122), np.float64(0.30194044075759247), np.float64(0.9834026677276355), np.float64(0.49097115270272196)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,25,0.00011086463928222656,0.01190495491027832,0.0,"[np.float64(0.43040250256110874), np.float64(0.43506931125962756), np.float64(0.6947315634250872), np.float64(0.38485302116823655), np.float64(0.49731848921902133), np.float64(0.6128606946523533), np.float64(0.7298071459360468), np.float64(0.4593527281225093), np.float64(0.6876930188941798), np.float64(0.9982145455268112)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,26,0.029161691665649414,0.010716676712036133,-47.5785026550293,"[np.float64(0.23121256424862346), np.float64(0.2555506059704034), np.float64(0.577443776624622), np.float64(0.7365084556753985), np.float64(0.3747723612599754), np.float64(0.7251695728749205), np.float64(0.5863765961711636), np.float64(0.5611027025483509), np.float64(0.9977555401348964), np.float64(0.7571931335209928)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,27,8.678436279296875e-05,0.012326955795288086,0.0,"[np.float64(0.5633970906717835), np.float64(0.7554743226441443), np.float64(0.4435837249848541), np.float64(0.9204420185371096), np.float64(0.10254149757596345), np.float64(0.47797058975214685), np.float64(0.760382214376007), np.float64(0.8963854773923136), np.float64(0.8785374995260766), np.float64(0.9318841922909993)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,28,0.015711069107055664,0.010965824127197266,-15.660953521728516,"[np.float64(0.45852576736524425), np.float64(0.8421371176135894), np.float64(0.2118769588254297), np.float64(0.9994852527650118), np.float64(0.25060678168099737), np.float64(0.527706244458107), np.float64(0.26952011419417216), np.float64(0.329695344907491), np.float64(0.620643850512565), np.float64(0.8049822014266462)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,29,0.019557476043701172,0.013611078262329102,-10.055462837219238,"[np.float64(0.9677535598282722), np.float64(0.6165509806892567), np.float64(0.3304500715609228), np.float64(0.51345705176002), np.float64(0.4857783411413085), np.float64(0.8421757950817119), np.float64(0.13717212715240756), np.float64(0.0026678096974221965), np.float64(0.7413315505460976), np.float64(0.8905995875353669)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,30,9.417533874511719e-05,0.01326131820678711,0.0,"[np.float64(0.8641142905593), np.float64(0.7652240201028141), np.float64(0.7352666878855736), np.float64(0.7824504745459915), np.float64(0.6502142658344787), np.float64(0.9416990824594531), np.float64(0.5205580260858279), np.float64(0.14226698197190613), np.float64(0.260603783816856), np.float64(0.504188126334073)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,31,7.176399230957031e-05,0.010008811950683594,0.0,"[np.float64(0.7863743243475927), np.float64(0.9055742290970594), np.float64(0.14191216210472835), np.float64(0.40569397393923107), np.float64(0.7246471549189195), np.float64(0.6057776442274305), np.float64(0.9243678958480963), np.float64(0.2538921751256669), np.float64(0.5962217203742997), np.float64(0.6454447038929301)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,32,6.365776062011719e-05,0.009955883026123047,0.0,"[np.float64(0.6424318371583939), np.float64(0.5328580866915028), np.float64(0.8722542064023704), np.float64(0.6382709027621002), np.float64(0.29157402528715715), np.float64(0.16828150074802373), np.float64(0.6290365403864729), np.float64(0.43851473580311234), np.float64(0.8098321011624448), np.float64(0.8217708042421896)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,33,0.013114690780639648,0.008913993835449219,-62.876033782958984,"[np.float64(0.2489010204759493), np.float64(0.44740500893934965), np.float64(0.40446053713023317), np.float64(0.9123955628937335), np.float64(0.573069783407611), np.float64(0.9218094518675366), np.float64(0.8037004631448608), np.float64(0.60513421367195), np.float64(0.6656082095185738), np.float64(0.22245720206047587)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,34,9.298324584960938e-05,0.01247406005859375,0.0,"[np.float64(0.07647132115336802), np.float64(0.23302581227988955), np.float64(0.6173839139677314), np.float64(0.9455122745190323), np.float64(0.6035817138894315), np.float64(0.9279219332528704), np.float64(0.8010134130400376), np.float64(0.8080058497104854), np.float64(0.6784654921677495), np.float64(0.23433040221065965)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,35,0.0172727108001709,0.011300802230834961,-60.03303909301758,"[np.float64(0.2839305472051152), np.float64(0.4662871195526801), np.float64(0.5391874575429413), np.float64(0.6829422435434844), np.float64(0.8960831358627643), np.float64(0.8506195645425334), np.float64(0.9928034739646565), np.float64(0.9981487307164478), np.float64(0.5273284206873362), np.float64(0.003071148346757313)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,36,8.296966552734375e-05,0.013640642166137695,0.0,"[np.float64(0.3334927743101625), np.float64(0.4279024563255489), np.float64(0.7494924240836014), np.float64(0.9162819075609772), np.float64(0.8245587053882644), np.float64(0.9386406061872649), np.float64(0.9074248587620418), np.float64(0.6226798053283449), np.float64(0.12023461241531497), np.float64(0.17979158980313165)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,37,7.104873657226562e-05,0.010061264038085938,0.0,"[np.float64(0.25385361363202846), np.float64(0.5518622202530994), np.float64(0.44100051536803253), np.float64(0.887226960801574), np.float64(0.5334198942942219), np.float64(0.7367635861620958), np.float64(0.35603643455122497), np.float64(0.8726971514394566), np.float64(0.4282276950069705), np.float64(0.3107742905060922)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,38,0.01389622688293457,0.010210752487182617,-17.810564041137695,"[np.float64(0.12959208828989793), np.float64(0.2713961381195431), np.float64(0.22832424805114243), np.float64(0.48704499914114463), np.float64(0.6837839706262251), np.float64(0.3942196844948357), np.float64(0.8443753667732693), np.float64(0.7662334717662788), np.float64(0.22976411845330513), np.float64(0.014046514371759994)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,39,9.942054748535156e-05,0.012878179550170898,0.0,"[np.float64(0.20779924528651694), np.float64(0.21443158056851694), np.float64(0.2743734029805307), np.float64(0.08915577693888899), np.float64(0.4464477541785064), np.float64(0.8129560623129948), np.float64(0.45632477166140334), np.float64(0.5313475998808175), np.float64(0.323430188252839), np.float64(0.44867878439650655)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,40,0.013724088668823242,0.010075807571411133,-26.958904266357422,"[np.float64(0.36812984072124), np.float64(0.3789476528641949), np.float64(0.8061202431243868), np.float64(0.9658731187032485), np.float64(0.5553555012938649), np.float64(0.893166083781352), np.float64(0.5521893539964133), np.float64(0.6103048903410043), np.float64(0.5489383964775078), np.float64(0.35413109367475104)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,41,0.026836156845092773,0.014251232147216797,-38.051536560058594,"[np.float64(0.09068507309161064), np.float64(0.009299816321266419), np.float64(0.00961868312894093), np.float64(0.2651161460870366), np.float64(0.830702870109744), np.float64(0.9918782392074155), np.float64(0.7724190844985992), np.float64(0.6639522970465004), np.float64(0.47165710521003207), np.float64(0.07421324279379604)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,42,0.013765573501586914,0.013125896453857422,-32.31966781616211,"[np.float64(0.0008972131509394909), np.float64(0.17886405565078345), np.float64(0.18483406201045208), np.float64(0.42568489305395074), np.float64(0.6002899419844187), np.float64(0.2878663575725059), np.float64(0.9597890207799182), np.float64(0.7642107732979859), np.float64(0.7821906745375922), np.float64(0.2013368346039091)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,43,0.014801740646362305,0.013247966766357422,-35.199928283691406,"[np.float64(0.03823554185581815), np.float64(0.6379903655935444), np.float64(0.08073762753742986), np.float64(0.802279344671113), np.float64(0.7377979593683432), np.float64(0.6908642764602746), np.float64(0.4055089751276516), np.float64(0.9893110911993016), np.float64(0.9024590032296284), np.float64(0.1186879994202983)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,44,0.0370030403137207,0.014024496078491211,-36.534297943115234,"[np.float64(0.17583552600421096), np.float64(0.3059698767873249), np.float64(0.9170558174203726), np.float64(0.7266442657536041), np.float64(0.020408879880452147), np.float64(0.5556812132252609), np.float64(0.9964862163888589), np.float64(0.4849421520663091), np.float64(0.7176578664235387), np.float64(0.5498144966013421)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,45,8.487701416015625e-05,0.014402151107788086,0.0,"[np.float64(0.36135244142195105), np.float64(0.583254657320402), np.float64(0.6053959157148484), np.float64(0.34868718602333), np.float64(0.9817224019344075), np.float64(0.7668351148937795), np.float64(0.48516056037072297), np.float64(0.8838241069923707), np.float64(0.6655571009715312), np.float64(0.29699612326953934)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,46,0.15761995315551758,0.012585878372192383,-47.595848083496094,"[np.float64(0.06844738098134567), np.float64(0.4863891777039829), np.float64(0.39595560991826784), np.float64(0.1548957717138475), np.float64(0.20455431837757845), np.float64(0.8553134467439882), np.float64(0.6290701123092337), np.float64(0.7074013751014007), np.float64(0.5818892599135116), np.float64(0.42006434059740094)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
hyperopt/tpe,WW_sorted_surrogate(d=10),1772023175692966512513,47,9.512901306152344e-05,0.013127326965332031,0.0,"[np.float64(0.29436496785538147), np.float64(0.42789017573781835), np.float64(0.3344254746456062), np.float64(0.6317290110770684), np.float64(0.40841157400128153), np.float64(0.6334514724981872), np.float64(0.08017591371863009), np.float64(0.6492930302197278), np.float64(0.6443646392881934), np.float64(0.3506260102415266)]",-63.83570098876953,"[np.float64(0.009425037224743193), np.float64(0.7019912382175525), np.float64(0.3866553999275211), np.float64(0.8368768409795191), np.float64(0.336226658342146), np.float64(0.6713294367714262), np.float64(0.6604224049915812), np.float64(0.9878259085112526), np.float64(0.9451679920613549), np.float64(0.9946291353837086)]"
