approach,problem,exp_id,iter_idx,iter_eval_time,iter_model_time,iter_fitness,iter_x,iter_best_fitness,iter_best_x
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,117,9.679794311523438e-05,0.0014603137969970703,0.0,"[np.float64(0.15110608744996035), np.float64(0.7459965052594187), np.float64(0.1517157808045495), np.float64(0.8271062274696224), np.float64(0.7092927364444737), np.float64(0.5618637276517399), np.float64(0.4216409212371185), np.float64(0.7458295313351243), np.float64(0.013567054503455855), np.float64(0.7772709981210174)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,118,0.018793821334838867,0.001271963119506836,-23.68548011779785,"[np.float64(0.30007253426009084), np.float64(0.2501496413042804), np.float64(0.8269937301252848), np.float64(0.6306004712367446), np.float64(0.8475687819217159), np.float64(0.3773491461890912), np.float64(0.21902368653350768), np.float64(0.5644361540395781), np.float64(0.8420849171168704), np.float64(0.9899836037662254)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,119,0.025704145431518555,0.0014681816101074219,-50.54975509643555,"[np.float64(0.5937872644153053), np.float64(0.5440835317683298), np.float64(0.08426393685422628), np.float64(0.24742635822710457), np.float64(0.5759378344971423), np.float64(0.024572697346919137), np.float64(0.8799690270844177), np.float64(0.15580056218055294), np.float64(0.6567183095348091), np.float64(0.3325109812542999)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,120,0.018432140350341797,0.0014526844024658203,-58.269962310791016,"[np.float64(0.4731806098981838), np.float64(0.22809752239837267), np.float64(0.010431244219945346), np.float64(0.3393647699900251), np.float64(0.19698559413526073), np.float64(0.7839968371695247), np.float64(0.7189129915868722), np.float64(0.9598826219111477), np.float64(0.671786849137279), np.float64(0.02175817523080381)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,121,9.679794311523438e-05,0.001485586166381836,0.0,"[np.float64(0.6433534699538552), np.float64(0.09132164109354757), np.float64(0.2771723203235824), np.float64(0.24638149346037286), np.float64(0.6547978327019118), np.float64(0.6864438967966764), np.float64(0.49571599648396736), np.float64(0.5221562793085996), np.float64(0.567049714848074), np.float64(0.028095232529046443)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,122,8.368492126464844e-05,0.0012888908386230469,0.0,"[np.float64(0.7146497340242596), np.float64(0.1909705321843418), np.float64(0.09789072507637187), np.float64(0.4128265510692348), np.float64(0.5628465734858367), np.float64(0.7771262412483764), np.float64(0.7976654584385271), np.float64(0.1976541709380797), np.float64(0.21948012366844327), np.float64(0.3414650984608699)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,123,9.012222290039062e-05,0.0012602806091308594,0.0,"[np.float64(0.15166001968476073), np.float64(0.1835631516753624), np.float64(0.3530724682501901), np.float64(0.7641885374836411), np.float64(0.5440005746092977), np.float64(0.5516136802289918), np.float64(0.9891649198279916), np.float64(0.6906432298341836), np.float64(0.9022000114579838), np.float64(0.673978693358706)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,124,0.019462108612060547,0.0012357234954833984,-34.062782287597656,"[np.float64(0.42013542776395296), np.float64(0.20724712773844423), np.float64(0.6653820746180487), np.float64(0.022838647815134117), np.float64(0.243795297182261), np.float64(0.5409216249215273), np.float64(0.6043336789982937), np.float64(0.8225740870737223), np.float64(0.06499638332126834), np.float64(0.7491968786822855)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,125,0.023633241653442383,0.0018427371978759766,-44.36636734008789,"[np.float64(0.47076438298668577), np.float64(0.08465739749716061), np.float64(0.21635097610926446), np.float64(0.36571112711998144), np.float64(0.796056431418774), np.float64(0.5275781250825051), np.float64(0.22308686973558778), np.float64(0.6548216280439672), np.float64(0.09744623107438954), np.float64(0.018542683549748307)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,126,0.017926454544067383,0.0014529228210449219,-35.44581985473633,"[np.float64(0.5136655918232239), np.float64(0.08334160128141777), np.float64(0.18565268268946955), np.float64(0.9068965357075395), np.float64(0.3914063641288563), np.float64(0.4445323863968468), np.float64(0.8195930267092403), np.float64(0.6226378558774808), np.float64(0.6738039707408559), np.float64(0.8517185870645593)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,127,0.00010180473327636719,0.0015952587127685547,0.0,"[np.float64(0.16956631191064764), np.float64(0.1605617672567069), np.float64(0.08107940680012249), np.float64(0.0012668467640538639), np.float64(0.9651877204722322), np.float64(0.5336992549257499), np.float64(0.7379640603285412), np.float64(0.5252547003027362), np.float64(0.2637014906164904), np.float64(0.18088989388793553)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,128,8.630752563476562e-05,0.0013036727905273438,0.0,"[np.float64(0.26146641450655417), np.float64(0.47964826905089064), np.float64(0.7513634509308862), np.float64(0.6092101835580219), np.float64(0.22901377931568367), np.float64(0.5060395038712906), np.float64(0.5054569016905532), np.float64(0.24669673177700024), np.float64(0.5607799682290358), np.float64(0.06675580288018845)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,129,0.02017998695373535,0.0012857913970947266,-34.331581115722656,"[np.float64(0.2628155763256629), np.float64(0.8732402995507806), np.float64(0.013577671961754634), np.float64(0.44042698056750296), np.float64(0.879557722179251), np.float64(0.5636973495118762), np.float64(0.427609875361716), np.float64(0.07711647728143634), np.float64(0.9154163869371952), np.float64(0.2480081803604245)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,130,0.00010466575622558594,0.0014760494232177734,0.0,"[np.float64(0.49796371810525586), np.float64(0.3118296212028222), np.float64(0.35343533115585823), np.float64(0.40777478838538983), np.float64(0.032543113000172985), np.float64(0.973918736813845), np.float64(0.5446602799382027), np.float64(0.255176220310818), np.float64(0.3948360461812712), np.float64(0.9520969917999603)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,131,8.487701416015625e-05,0.0013055801391601562,0.0,"[np.float64(0.4429686260394814), np.float64(0.3003900003614698), np.float64(0.5347144098025391), np.float64(0.4391184471161068), np.float64(0.6715591169224254), np.float64(0.9876969434378929), np.float64(0.4773376379507204), np.float64(0.7013232033019093), np.float64(0.6159731369688657), np.float64(0.8501738090770552)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,132,0.017158031463623047,0.001295328140258789,-44.57274627685547,"[np.float64(0.26077218297335747), np.float64(0.6574651033066867), np.float64(0.47208498828783985), np.float64(0.8668649175816986), np.float64(0.9207886697324373), np.float64(0.5519419469203221), np.float64(0.06309144596588523), np.float64(0.8696672676958095), np.float64(0.6926375738972927), np.float64(0.8524095669378688)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,133,0.00011682510375976562,0.001470327377319336,0.0,"[np.float64(0.6979325511062228), np.float64(0.3266269308200953), np.float64(0.4751612970604634), np.float64(0.3367364245399843), np.float64(0.0023405827673410595), np.float64(0.5985996556653241), np.float64(0.5504344065255348), np.float64(0.4614436812181364), np.float64(0.2992488284612219), np.float64(0.43157428177092905)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,134,8.153915405273438e-05,0.0013282299041748047,0.0,"[np.float64(0.06341170975999855), np.float64(0.07275383028940097), np.float64(0.9168461384606433), np.float64(0.1988169298782264), np.float64(0.9714088810520781), np.float64(0.3459766525901371), np.float64(0.6835945134279001), np.float64(0.9620332509700581), np.float64(0.7060606451800461), np.float64(0.9015904883655835)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,135,0.01685333251953125,0.0012631416320800781,-38.56706237792969,"[np.float64(0.3345964963161375), np.float64(0.5259712186192987), np.float64(0.5356787665930172), np.float64(0.16686781180348964), np.float64(0.3579156360411633), np.float64(0.17845133043351313), np.float64(0.682701443816361), np.float64(0.26047497103917006), np.float64(0.9613696757637764), np.float64(0.9459718909277803)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,136,9.465217590332031e-05,0.0018925666809082031,0.0,"[np.float64(0.8762752655077483), np.float64(0.17921887485575705), np.float64(0.7920917065496142), np.float64(0.6622973622142395), np.float64(0.7290686278460129), np.float64(0.7846993665375178), np.float64(0.753593803238747), np.float64(0.5135150153329001), np.float64(0.5796725071585503), np.float64(0.34772191474450154)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,137,8.821487426757812e-05,0.0013332366943359375,0.0,"[np.float64(0.6927609468321472), np.float64(0.348655482181335), np.float64(0.9093149213790239), np.float64(0.9598182109147883), np.float64(0.5668266817385526), np.float64(0.9174805893030343), np.float64(0.4428817937410017), np.float64(0.6898115951978739), np.float64(0.6735384330590746), np.float64(0.426838996518939)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,138,0.00012135505676269531,0.00141143798828125,0.0,"[np.float64(0.631545918670755), np.float64(0.9025557885636095), np.float64(0.9920657824785618), np.float64(0.98376092458474), np.float64(0.620995165643384), np.float64(0.9462000840927117), np.float64(0.9441253091419254), np.float64(0.5750401942954129), np.float64(0.7501133430008685), np.float64(0.5932154604916318)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,139,0.15253210067749023,0.0014681816101074219,-29.08894157409668,"[np.float64(0.05419993823499192), np.float64(0.4297376359059004), np.float64(0.9005450199582143), np.float64(0.08299566904754108), np.float64(0.31763858862429595), np.float64(0.7116288560474949), np.float64(0.24042043518949952), np.float64(0.10706827172121935), np.float64(0.9426027673616271), np.float64(0.23878108601469128)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,140,0.01943826675415039,0.0014367103576660156,-32.95540237426758,"[np.float64(0.9296678905186154), np.float64(0.7590558859188313), np.float64(0.5058596431418033), np.float64(0.055539070254151834), np.float64(0.47138807544110706), np.float64(0.9221906044392657), np.float64(0.153015778452798), np.float64(0.6852634637421211), np.float64(0.40527505765226113), np.float64(0.7368683295510947)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,141,0.019318580627441406,0.0015549659729003906,-32.94126510620117,"[np.float64(0.0820542208066628), np.float64(0.571428951032407), np.float64(0.9915771619710303), np.float64(0.3089573535186664), np.float64(0.9334539239144647), np.float64(0.6786261746353999), np.float64(0.35304954593429605), np.float64(0.7794884684298062), np.float64(0.43429273858027595), np.float64(0.6112555798396108)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,142,0.00012803077697753906,0.0015594959259033203,0.0,"[np.float64(0.9733317943474151), np.float64(0.8999902738142452), np.float64(0.25421188009334394), np.float64(0.9119773602537146), np.float64(0.250589142068971), np.float64(0.899959745574923), np.float64(0.9594615258398609), np.float64(0.6725413737617639), np.float64(0.6994837326502197), np.float64(0.9642944553308526)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,143,0.01991415023803711,0.0014138221740722656,-42.94116973876953,"[np.float64(0.7843761559394037), np.float64(0.48496928072599965), np.float64(0.40302968205428036), np.float64(0.4028936783340501), np.float64(0.9771289770530164), np.float64(0.27086764695553545), np.float64(0.7479133144161946), np.float64(0.013235323511441743), np.float64(0.3627238691453015), np.float64(0.9232685717394127)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,144,0.020909786224365234,0.001516103744506836,-27.42817497253418,"[np.float64(0.12072069447047895), np.float64(0.6821445344045041), np.float64(0.48476329458088085), np.float64(0.7329580802689821), np.float64(0.7383801699154463), np.float64(0.07361885028017245), np.float64(0.6843625030545448), np.float64(0.22765324828698263), np.float64(0.905000785170464), np.float64(0.46011570790113654)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,145,0.000102996826171875,0.0017943382263183594,0.0,"[np.float64(0.12213146844559519), np.float64(0.6943818657132689), np.float64(0.9075038539843667), np.float64(0.3312000365637521), np.float64(0.4400086035132462), np.float64(0.4289594117906308), np.float64(0.9313079580930447), np.float64(0.3694405776589841), np.float64(0.4186343421543939), np.float64(0.4199988142298686)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,146,0.025431156158447266,0.00180816650390625,-31.429601669311523,"[np.float64(0.08967652279056437), np.float64(0.09089897157179938), np.float64(0.994135665486828), np.float64(0.5447036953103367), np.float64(0.22206323765790115), np.float64(0.2872039270495629), np.float64(0.46199106739108), np.float64(0.5971720954300688), np.float64(0.825355467155505), np.float64(0.8195533716916391)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,147,0.018833637237548828,0.0015439987182617188,-45.924049377441406,"[np.float64(0.5438159599704653), np.float64(0.003763361855269598), np.float64(0.46562273203658355), np.float64(0.6365636585299094), np.float64(0.5177529387017636), np.float64(0.42114748258018475), np.float64(0.1703473481607506), np.float64(0.22665557811585257), np.float64(0.7157286677076586), np.float64(0.9424826833931418)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,148,9.775161743164062e-05,0.0015439987182617188,0.0,"[np.float64(0.8023995318397944), np.float64(0.18961498586946746), np.float64(0.7767624664112648), np.float64(0.03770070773221135), np.float64(0.7541964375335829), np.float64(0.2592430425950891), np.float64(0.21198531490549943), np.float64(0.7537848936979675), np.float64(0.2762733148678075), np.float64(0.7278169828031344)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,149,0.016965866088867188,0.0013930797576904297,-27.908273696899414,"[np.float64(0.7681346229890874), np.float64(0.35597994496051244), np.float64(0.8932239796519039), np.float64(0.9016798202649037), np.float64(0.4178412389440591), np.float64(0.004632858942079987), np.float64(0.5022660057422271), np.float64(0.46835060952864804), np.float64(0.06615834968256684), np.float64(0.31941743979540194)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,150,9.5367431640625e-05,0.0017924308776855469,0.0,"[np.float64(0.4487857100058201), np.float64(0.9162483295078058), np.float64(0.1584958920127243), np.float64(0.5061496176055895), np.float64(0.2102330536634779), np.float64(0.447735416060108), np.float64(0.17925274977296024), np.float64(0.2634717448246454), np.float64(0.6057981368468575), np.float64(0.8554625160814504)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,151,0.00013828277587890625,0.003316164016723633,0.0,"[np.float64(0.2499053565420961), np.float64(0.44692367977502234), np.float64(0.15003729553463796), np.float64(0.8423163992683396), np.float64(0.16507578016833802), np.float64(0.19043597196108053), np.float64(0.07325514448411419), np.float64(0.9118288637612341), np.float64(0.3501272381303828), np.float64(0.9289227824492221)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,152,0.25438475608825684,0.003951311111450195,-43.20976257324219,"[np.float64(0.12195077477111815), np.float64(0.20121277655927705), np.float64(0.36212429472016616), np.float64(0.8953233932237608), np.float64(0.873068018015901), np.float64(0.826987298747711), np.float64(0.09823917491318501), np.float64(0.8853585118966445), np.float64(0.34644951298428583), np.float64(0.5570325557911077)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,153,9.036064147949219e-05,0.0013616085052490234,0.0,"[np.float64(0.5953199998513754), np.float64(0.5218841580407025), np.float64(0.3037783971101673), np.float64(0.532697769695091), np.float64(0.1969171216882336), np.float64(0.3068097528813851), np.float64(0.6949082888153568), np.float64(0.8238730763229438), np.float64(0.36731965452814386), np.float64(0.42632134648347575)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
hyperopt/randomsearch,WW_sorted_surrogate(d=10),1771933820826978691,154,0.036820411682128906,0.0016398429870605469,-30.111173629760742,"[np.float64(0.4842653490817098), np.float64(0.09915373113538895), np.float64(0.5122587170268855), np.float64(0.9663375274041841), np.float64(0.9061560153615967), np.float64(0.48337386386465575), np.float64(0.31547437385701116), np.float64(0.628578379968258), np.float64(0.320709507272095), np.float64(0.32930304107484143)]",-66.4804458618164,"[np.float64(0.2284673901362524), np.float64(0.5823595655755831), np.float64(0.5943921172759855), np.float64(0.5934706384752094), np.float64(0.07148283313028114), np.float64(0.3418018033947525), np.float64(0.4812839419949344), np.float64(0.8853680503326579), np.float64(0.0694239703364361), np.float64(0.05600172522205882)]"
